Source,Target
33122573,32858201
31388235,32683237
34318860,32683237
35335046,32683237
30295914,35579996
35088519,35579996
32329124,35579996
35708942,30062804
36886114,30062804
30029028,30062804
31706469,30062804
30615749,33743051
32225058,33743051
34353844,33743051
34781754,36131645
35149290,36131645
36187939,36131645
36216689,36131645
36027861,36131645
36000066,36131645
34500189,36131645
30082106,36131645
32072783,32873999
33428204,32873999
34370657,34111777
36610231,34111777
34138409,34111777
35784128,31374765
30993560,31374765
32673881,31374765
35941756,31374765
35579996,33771691
30295914,33771691
35088519,33771691
36110028,36604647
36199287,36604647
35783941,36604647
35610503,36604647
34831980,33171378
32873999,33428204
30849408,34703029
36143682,34703029
31702010,34703029
34989042,34703029
34217727,34402659
37083542,34402659
36075861,34402659
35978866,35985308
36250902,35985308
30920857,33261836
35870061,34715436
36136603,34715436
33055505,34715436
35108592,34715436
35292901,33420824
30993356,33420824
33347391,33420824
34432117,35276262
35162109,35276262
35013698,35276262
33573622,33921925
36030754,35013635
36504565,35013635
30546097,30754962
31773689,30754962
31859726,30754962
37552113,37548795
35579996,30295914
33771691,30295914
31268173,30295914
32329124,30295914
35163762,30295914
35088519,30295914
35001677,33830935
36509005,33830935
31422097,30073246
30996174,30073246
31591842,30029721
34804086,30029721
36031779,35770622
31032792,35770622
35401210,35770622
35764337,34658885
31525445,34658885
33837642,34658885
35996591,34658885
35947430,34658885
35327201,33851170
35501046,33851170
32531118,33851170
35230884,35755395
35277978,35755395
35158691,35755395
30070413,35755395
32971911,30685498
36781921,35881570
34159431,35881570
37526443,35881570
34724678,35881570
35315126,34454325
35011016,34454325
34519830,34454325
34370393,34454325
35381782,34454325
34698258,31199415
34450505,31199415
34473553,31199415
35199812,31199415
34766752,31199415
34564919,31199415
31445340,31199415
37956320,37957013
37962999,37957013
38068111,37957013
38175802,37957013
37963462,37957013
37960250,37957013
38178465,37957013
38138977,37957013
30071328,35045461
34065111,35045461
31041060,35045461
32880111,30430224
34032260,30430224
35574047,30430224
35480698,30430224
34698258,34450505
34473553,34450505
31199415,34450505
34766752,34450505
30183572,35831891
32885293,35695817
36050368,35695817
36165063,35695817
30845569,31178543
35662743,31178543
37110504,31178543
32585950,31178543
31041466,31178543
35269470,31178543
32316702,31178543
33484264,35008637
34210174,35008637
37370157,34826255
36238058,34826255
35618503,31862344
37543012,31148922
33141867,31148922
34642722,31148922
31341879,33127695
33849767,33127695
34443356,33127695
35850673,33127695
32079324,33127695
33935013,33127695
31285728,33127695
34275248,33127695
32880111,36136244
35578948,36136244
30430224,36136244
35480698,36136244
35972331,31195602
31198756,31195602
35990026,31195602
38162392,38162111
38163434,38162111
38162867,38162111
38162557,38162111
37956611,37956320
37325780,37956320
37957013,37956320
38138977,37956320
38068111,37956320
37962999,37956320
38175802,37956320
37963462,37956320
38072355,37956320
38178465,37956320
31059190,31591842
34075415,31591842
34804086,31591842
36102800,31591842
30029721,31591842
36865542,31591842
36437537,33906809
33594174,33906809
33042426,33906809
34017409,33906809
34324335,33678667
32531820,32379253
36347237,32379253
32971741,35836137
35828056,35836137
31275902,35836137
31175227,34116150
31413029,34116150
33439777,34116150
35478351,35541824
30241465,35541824
35992207,35541824
31218860,35541824
31137761,35541824
37198669,37136296
35138309,34070431
37063122,34860290
36955204,34860290
30642020,34860290
31069267,34860290
32634007,34860290
31678860,30310270
33781578,30310270
31012310,30310270
36356982,30310270
36162009,36231020
37354096,36231020
32151335,36231020
34809794,35799365
30062753,35799365
32734468,32619761
36763261,32619761
34914636,32619761
36238855,35844774
36430898,35844774
35362549,35844774
36074247,35844774
36072109,35844774
35388094,35844774
36298093,35844774
35008637,30925102
32686509,30925102
36440184,30925102
31955892,30925102
34194241,30925102
31105333,30925102
33484264,30925102
35320509,30925102
35447441,30925102
35095682,30925102
34210174,30925102
33329584,30925102
34770522,30925102
33387282,30925102
34135138,34778861
35669219,30258416
35525644,36630927
33347627,36630927
30071328,34065111
33345555,34065111
35045461,34065111
31041060,34065111
33052655,35315807
31175227,31413029
34116150,31413029
37414361,36338443
36614610,36338443
31443167,36338443
35380267,36338443
34704350,36338443
35999820,36338443
32686509,35095682
32686509,31194537
32890543,31194537
35386739,31194537
36284753,31194537
35095682,31194537
31077146,31194537
33399512,31306139
36031203,31306139
34315827,35319303
36048374,35319303
36075900,35319303
36037623,35319303
35328122,35319303
33095328,35319303
33114786,35319303
33498740,35319303
35934454,35707854
31250640,35707854
35816226,35707854
35373475,35707854
32678741,35707854
35469253,35707854
34838626,34825377
35943410,34825377
34821897,34825377
33881922,35485126
36058745,35485126
34555783,35485126
34567800,35778294
34472923,35778294
34566863,35778294
35138309,35833907
35417809,35833907
35894753,35833907
36270665,35833907
33002541,35833907
36519273,33234099
31489932,33234099
32903224,35160599
32087502,35160599
36488895,35160599
36241567,36413176
34588699,32836478
31176438,32836478
36089705,32836478
33141867,35942264
36470384,35942264
31148922,35942264
34642722,35942264
35985308,35978866
32424249,35978866
35076699,35978866
35197729,35978866
30845569,31041466
35138309,35417809
34070431,35417809
36270665,35417809
35833907,35417809
36377336,35738636
35894986,35738636
35842740,35738636
36146970,35738636
34787546,32333018
34093837,35924110
34510980,35924110
32007408,36155991
32828349,36155991
35126985,36155991
33069831,36155991
36333707,36155991
36853052,34112832
35879628,34112832
34376651,34112832
31506105,34112832
34093837,32857477
34510980,32857477
34104686,33533962
31454454,33533962
32492455,33533962
33607811,31570817
33476850,31570817
35401265,31570817
36377336,35842740
36146970,35842740
35738636,35842740
35675533,34472638
33819213,34472638
30399815,34472638
33055431,30305712
35076886,30305712
32395955,36471746
36196010,36471746
36325250,36471746
30568425,36471746
37429472,37385718
35021980,32189283
36472565,32189283
32193184,32189283
36048206,32189283
36233147,32189283
30539413,32189283
32379423,35157000
34120831,33923410
34028587,33923410
34544102,33923410
32285674,33923410
33925599,33923410
30150510,31711849
35267664,31711849
30063417,31711849
34450650,31711849
36888908,35109308
34773974,35517979
36437537,33594174
35455014,33594174
33042426,33594174
34017409,33594174
33906809,33594174
35707854,35816226
36678181,34711873
35437660,34711873
33900051,34711873
35138309,34925204
35556694,34925204
34218821,30142115
31621807,30142115
35323341,35338250
35304104,34721795
35517127,34721795
30629574,36522365
37111867,36997825
35527773,36997825
36038326,36743209
37307621,36743209
33789761,36743209
35972135,36743209
34244857,33111420
33069933,33111420
30715302,33111420
36357171,33555434
36351967,33555434
33444385,33555434
35723836,33555434
31293484,33555434
36513030,32510907
32799330,32510907
35231030,35812070
33081787,35812070
33424402,34121270
37074427,35441134
33978939,35441134
36389904,35441134
35309212,35441134
38163087,38162750
31711592,35041095
33555067,35041095
34518939,34519830
35011016,34519830
34454325,34519830
34604353,34519830
34536102,34519830
33555434,33444385
36357171,33444385
36351967,33444385
31293484,33444385
37205167,37204836
35380267,34704350
36338443,34704350
34045582,34704350
33592271,34704350
36440588,35403256
34493259,35403256
33837191,35403256
34109505,35403256
35235148,35403256
30379383,36675825
32557998,36348443
36145768,36348443
35194482,36348443
31795372,36348443
32634002,33419396
32350855,33419396
35964235,34373193
33098623,34373193
35368271,34373193
34718094,32573869
34189837,32573869
34906523,32573869
37205167,37279942
37956320,37956611
37962999,37956611
37960250,37956611
38072355,37956611
37963462,37956611
37957013,37956611
38068111,37956611
38175802,37956611
38178465,37956611
38138977,37956611
31988384,34493259
33837191,34493259
36440588,34493259
33418524,33425776
33204148,35774030
36416657,35774030
30150510,30063417
31711849,30063417
36678181,35437660
34973009,35437660
33900051,35437660
34711873,35437660
35847322,34665357
33634429,34665357
32746048,34665357
33055431,35076886
30305712,35076886
36505619,35399659
36083448,35399659
34568920,35399659
36191039,35399659
33640171,34650712
36399711,34650712
31355179,34650712
30844321,34650712
37779885,37110504
34732985,34719199
34626710,34719199
34732985,31892908
30082106,31892908
31619617,32651408
34565899,32651408
33605241,32651408
34689704,32651408
31012310,33781578
30310270,33781578
30372868,33781578
36781207,37272322
34110689,37272322
34402659,34217727
37083542,34217727
36018386,34217727
34246656,34217727
35885912,34217727
36075861,34217727
30126838,34217727
34635059,34217727
34088978,34217727
34507519,34217727
35842740,35894986
36377336,35894986
35738636,35894986
36474128,35894986
36146970,35894986
33926981,34827153
35764337,34827153
30578489,34827153
33835908,34827153
31988384,33837191
34493259,33837191
34109505,33837191
36440588,33837191
35403256,33837191
34779778,30993560
35784128,30993560
31374765,30993560
31003606,30993560
32673881,30993560
34402659,34088978
34217727,34088978
37279942,37205167
36411764,37205167
36443051,35666220
34209785,36541101
34859271,36541101
34721923,36541101
36106970,36541101
36058859,36093486
36625145,33698682
35270746,33698682
36010661,33698682
34314020,33698682
34121466,33698682
36515771,33698682
35188275,30847572
34183283,30847572
30865163,30847572
34189699,30847572
32447263,31832920
32993536,35275582
37272322,35275582
34110689,35275582
31133876,35275582
36997825,35778389
35050924,33673165
32989756,33673165
33545615,33673165
35563453,34511268
32430804,34511268
30528837,33458694
36162009,33458694
36231020,33458694
33650826,33458694
30196309,33458694
30107434,31566664
36000324,31566664
31555707,31566664
33483991,30467802
31374765,35784128
33483991,32641226
32651408,31288901
33605241,31288901
34689704,31288901
30020886,31288901
34827322,33897986
30238387,32017491
30017864,32254089
33116424,32254089
31278663,32254089
37837870,37793761
37817095,37793761
37741068,37793761
37837870,37788231
37817095,37788231
37793761,37788231
37741068,37788231
30238635,32870931
32912517,32870931
33092449,35370823
34099485,35370823
31337127,35370823
32969433,31901447
34300008,31901447
31418843,31901447
35246626,31245586
34389267,31245586
35830635,31245586
35246626,34389267
32547919,34389267
34417753,34389267
35830635,34389267
35689576,34389267
32555487,30080701
31167883,34713988
36675825,34713988
36021858,34713988
33218378,34713988
30933450,34713988
13099168,34713988
33055505,35870061
36161729,35870061
33325249,35870061
36136603,35870061
35108592,35870061
34715436,35870061
30664513,35870061
30768679,31754872
31109880,31754872
31891850,31754872
35823123,31754872
33771691,31268173
34766895,36452808
36199563,36452808
34877640,33594394
37065460,37198365
31380376,37198365
31088565,35617375
35160180,35617375
30575232,35617375
35861075,35617375
31627001,35617375
33773821,34562486
33847512,34562486
30470491,34562486
34230553,34562486
31603953,34940147
35229118,34940147
31747149,34940147
34982608,34940147
32586283,34433699
32983135,34433699
33497065,34433699
33140713,34433699
33198717,34433699
31488440,34433699
35136058,34433699
30820552,34656150
32037811,34656150
31603953,31747149
34940147,31747149
35229118,31747149
32043081,31747149
33369306,31747149
36163325,36132778
33868418,36132778
34866286,31923603
36234272,31923603
31821709,30040655
30899336,30040655
33098067,30040655
34866286,36234272
31923603,36234272
33314402,31480566
32870931,32912517
33016188,31405571
31344029,31405571
35908278,31405571
30629980,31059190
31359088,31059190
30467361,31059190
32270619,34632486
36393044,34632486
35272692,34632486
33356477,34632486
36630927,35525644
30474989,35525644
32833146,35525644
33725021,35525644
33347627,35525644
32675771,35525644
32860671,35525644
34332165,35525644
31935354,35525644
32737376,35175726
35867154,35175726
36608844,35175726
34661524,35175726
33079632,35175726
30790420,31483868
37001148,31483868
35045202,31483868
35140269,31483868
35768543,35807602
35767241,35807602
37063122,32634007
36678181,34973009
34711873,34973009
33900051,34973009
35437660,34973009
36053467,33546164
32017491,30553819
34222014,30553819
36221828,30553819
34502095,30553819
33968797,34778797
34944317,34778797
35280730,34778797
36541101,34721923
34859271,34721923
33281420,34721923
37198365,35740361
31380376,35740361
33297830,33570937
31755910,33570937
30814518,33111924
31167883,30855298
31957997,30855298
30545376,30855298
32546282,30855298
35636171,30036895
35248767,30036895
34715436,33055505
37497282,35021980
36472565,35021980
32193184,35021980
36020719,35021980
32189283,35021980
36048206,35021980
30539413,35021980
34178918,33664390
36726857,33664390
36210211,33664390
33664390,36726857
32775406,35911091
33514005,35911091
35632494,35992914
32967217,35992914
30263950,35992914
32737376,34029555
31146141,34029555
35175726,34029555
33079632,34029555
32339052,34029555
35199931,34029555
35119085,30002995
30920636,30002995
33055535,30002995
35868857,30002995
35665282,34154315
30782792,34154315
33936689,36487498
35221829,36487498
31052616,36487498
33793617,32266744
31225464,32266744
30607876,32266744
31030819,32266744
32645288,32266744
32997178,32266744
37147197,32266744
36048374,35473156
37054760,35473156
33095328,35473156
36075900,35473156
34315827,35473156
35319303,35473156
35973183,35473156
30877298,35473156
34281868,35473156
30629980,31359088
31895260,31359088
30545376,31359088
31957997,31359088
30002995,33055535
35868857,33055535
35119085,33055535
35211109,31581309
34238680,35875010
34622328,35875010
36033343,35875010
32930148,35875010
32737635,35875010
35860476,35875010
34934967,36072564
35930864,36072564
36161601,36072564
34565798,36072564
34218675,36072564
34988083,36072564
36399310,36072564
35536585,34971828
36170611,34971828
35001677,34971828
34875628,32113216
34613278,32113216
34875628,31826817
32113216,31826817
35076280,33138565
33741012,33138565
33650629,33138565
33659247,33138565
32759510,33138565
33699279,33138565
33489590,33138565
33620007,30450888
35980458,30450888
33721039,30450888
34618864,33424602
35828029,33424602
36708878,35136951
33738228,35136951
35990898,35136951
35358318,35136951
30589711,36021642
36465790,36021642
33146369,36021642
31748383,36021642
30133014,36021642
35581060,35458303
37026628,35776173
34101693,34323576
35819743,34323576
32020186,32225058
35047634,32225058
33743051,32225058
36160630,32225058
35909327,32225058
33493816,32225058
35089767,30349221
36293368,30349221
32678794,36534111
32644372,36534111
34390763,36534111
30137348,32570562
31178372,32570562
32570562,31178372
30137348,31178372
36955204,37063122
32634007,37063122
31483868,37001148
35045202,37001148
33739906,32125216
33917833,32125216
33269678,32125216
34721923,34859271
36541101,34859271
36106970,34859271
34209785,34859271
33281420,34859271
33530992,32672878
36436014,32672878
33024183,32672878
34625327,33732532
35920270,33732532
35680648,33732532
34052717,33732532
35485126,33732532
34555783,33732532
33881922,33732532
35990528,33732532
35613764,31169150
34390763,31169150
33613909,31169150
31386395,31169150
30005014,31169150
36326340,31791000
32447263,31791000
33355144,31791000
30780667,31791000
30975718,31791000
32775406,33514005
35911091,33514005
35093456,31738028
35899956,31738028
36192168,35821887
33420747,35821887
36814241,35821887
35617839,35821887
34169667,33229176
32748819,33229176
32983135,33229176
33321321,33229176
33902005,33229176
37548795,37387056
37552113,37387056
32016629,31170706
35740361,31380376
37065460,31380376
37198365,31380376
30085806,36176638
30911113,36176638
35994501,36176638
31532321,36176638
35338676,34363597
35375661,34363597
31079786,31469662
31106807,31469662
33456124,31469662
35136951,35358318
33738228,35358318
35270746,36625145
34314020,36625145
33698682,36625145
30957825,34368610
33116424,34368610
36159777,34368610
30643169,34368610
31278663,34368610
31136953,34368610
36463325,36471636
36253004,36114979
34650712,32503261
35300615,32503261
37370157,36238058
37570864,36238058
30924179,36238058
34826255,36238058
36245659,33978116
36406091,33978116
31781738,33978116
31451671,33978116
35795410,33978116
36270278,33978116
35659752,33978116
35492781,33978116
33612929,33978116
35190176,33978116
34154315,33978116
30518136,33978116
37243891,33978116
36478328,33978116
30439562,34083197
30772369,34083197
36514722,34083197
35253409,34083197
35320750,34083197
34083197,36514722
35253409,36514722
36168060,36514722
33546164,36053467
36559482,31204155
35374926,31204155
34791938,31204155
32001436,33087734
32045776,33087734
34299647,33087734
32494456,33087734
34300008,32969433
36405851,32969433
31614879,32969433
35010632,32969433
35184484,32969433
31418843,32969433
33229381,32969433
32965847,32969433
32785162,32969433
31901447,32969433
31079786,31106807
31469662,31106807
34719199,34626710
36000066,34626710
36192168,35617839
33420747,35617839
35821887,35617839
35617839,33420747
35821887,33420747
36192168,33420747
33654073,32967934
37205167,33642217
34924159,33642217
30988977,33642217
32763564,33642217
31927630,33642217
31822631,33642217
36411764,33642217
36125663,33642217
35090375,33642217
35174509,33642217
33500753,33642217
35194482,32557998
36348443,32557998
34712977,32557998
36274438,35079291
36610499,35079291
36317616,35079291
32349065,35079291
34389267,32547919
34417753,32547919
35689576,32547919
36111851,35268526
31539260,35268526
32844106,35268526
34189837,35268526
32411379,35268526
33078840,35268526
34389267,34417753
35689576,34417753
32547919,34417753
35844574,33142109
34519830,33142109
34518939,33142109
33431751,33142109
33558239,33617329
33867719,33617329
33111818,33617329
34356600,32651827
33250770,32651827
36119719,32651827
30252802,32651827
34669487,32651827
34079326,32651827
35651432,36797254
33296443,36797254
34582248,31073276
33230905,31073276
32813875,31073276
35486513,31073276
36567397,32229275
36105110,32229275
35365462,32229275
35930864,34565798
34218675,34565798
36072564,34565798
34988083,34565798
35930864,36559703
36558654,36559703
34565798,36559703
33663292,33040304
35689745,33040304
37039696,33040304
33446650,33040304
37648145,37549450
37604241,37549450
35024926,35119349
35083441,35119349
35352934,35119349
31288901,33605241
32651408,33605241
34565899,33605241
34689704,33605241
35473156,37054760
36048374,37054760
36538966,37054760
34281868,37054760
35782095,33334455
30836269,33334455
30271614,33261033
36007241,33261033
31174470,33261033
31176438,33261033
36089705,33261033
31324703,32288827
34995706,32288827
34125125,32288827
35495111,32288827
36041833,36000324
30107434,36000324
36487498,35221829
34174221,35221829
31052616,35221829
32229275,36105110
36567397,36105110
33424402,32528975
30856164,32528975
34121270,32528975
34113419,36083448
36191039,36083448
34568920,36083448
35152852,36083448
30511183,36083448
32077752,32374671
35611805,32374671
33730383,35194978
35095690,35194978
30137128,35274197
31488440,35274197
35231030,33081787
35854080,33081787
35812070,33081787
34919219,35051391
36074994,35051391
30467361,35051391
33177773,35051391
30137128,31488440
35274197,31488440
35887691,35822030
34189943,35822030
35864767,35822030
33066950,35822030
36011232,35822030
36161601,35822030
35651432,35822030
31116009,35822030
37054760,34315827
33498740,34315827
36048374,34315827
35473156,34315827
36075900,34315827
33095328,34315827
33114786,34315827
35319303,34315827
35328122,34315827
34281868,34315827
34703029,31702010
36237113,31702010
32432113,31702010
36354697,31702010
36107392,35190978
35323393,35190978
35105372,35190978
35152691,35190978
33969523,35190978
35099088,35190978
32374671,35611805
32597127,35611805
32747753,35611805
30122481,35611805
34113419,35871049
35962514,35871049
34018270,35871049
36083448,35871049
36191039,35871049
31288901,35871049
30015431,34216177
33823102,34216177
30229600,34216177
34909129,33603956
32903180,33603956
32892990,33603956
33647271,33603956
33334455,30836269
36487498,31052616
33768747,31052616
33936689,31052616
35221829,31052616
32820309,31052616
30279402,31052616
33963443,30963429
34980753,34512754
13096768,34512754
36828842,33058115
13087825,33058115
35583944,33058115
35587364,35429143
36513654,35429143
30578489,33835908
33926981,33835908
33142674,33835908
36021642,30589711
31748383,30589711
30133014,30589711
33835908,33926981
34827153,33926981
33747213,33541719
33300492,33541719
33851170,35327201
36350398,35327201
35501046,35327201
31175176,35327201
31621807,34218821
30142115,34218821
33870954,36586353
36170949,36586353
33883164,36586353
36360083,35676077
36402591,36731166
33205046,33381242
33197989,30955649
31052152,30955649
34458208,33787629
33140713,33787629
34766752,34698258
34450505,34698258
35089767,34698258
31199415,34698258
34473553,34698258
35190176,35492781
36406091,35492781
36245659,35492781
36270278,35492781
33978116,35492781
36478328,35492781
33580970,33057590
33945200,35857206
36026402,35857206
36070463,35857206
32367030,35857206
34116401,35857206
33945200,36026402
35857206,36026402
36070463,36026402
32367030,36026402
34116401,36026402
34892214,34860663
33570149,33589896
33569447,33589896
32328289,35281589
35428062,35281589
36461618,35281589
33314335,35281589
35550210,36100867
36482331,36100867
33851170,32531118
35501046,32531118
35327201,32531118
33435221,36013034
31550707,36013034
30619822,35421037
36105110,36567397
32229275,36567397
35875010,34622328
34238680,34622328
32930148,34622328
35860476,34622328
33203894,32970994
35743902,32970994
33607147,32970994
34071048,34725312
34521737,34725312
31657146,34725312
32910056,34381054
35174910,34381054
34503408,34381054
35767241,34381054
35875010,32930148
32737635,32930148
34622328,32930148
13081257,32930148
34238680,32930148
36033343,32930148
35208618,30502485
32645741,30279402
33936689,30279402
31754378,30279402
33203894,35743902
32970994,35743902
35846918,35743902
33607147,35743902
36698518,35743902
30420774,32905803
31837879,30158188
32101499,30158188
31739520,30158188
31264951,30158188
31356293,30158188
34159431,34724678
33129752,34724678
35881570,34724678
32139969,35778217
32358837,35778217
32098150,35778217
34827153,35764337
33622817,35356054
31509586,30448766
34653241,30448766
36196010,30448766
32886981,30448766
34971114,31058803
35990528,31058803
35799365,31058803
36284264,35968206
34939804,35968206
36021858,32921060
30992900,32921060
34127908,32921060
30352087,32921060
34138409,32921060
33217538,32921060
30723438,32921060
34178414,36164739
32164473,36164739
31570817,33476850
33607811,33476850
36444114,36360083
31637055,36360083
30886135,36360083
34216876,36360083
35676077,36360083
34309041,36360083
36284264,34939804
33642217,33500753
35090375,33500753
35174509,33500753
34343199,34416421
36807727,34563969
36346166,34563969
36291164,34563969
31274343,34563969
35832741,34563969
35891998,34563969
32573869,34718094
34189837,34718094
34066901,34718094
34906523,34718094
32683237,36625017
33642217,35174509
31822631,35174509
34924159,35174509
36411764,35174509
33500753,35174509
33642217,35090375
32763564,35090375
35174509,35090375
33500753,35090375
34533431,35533035
36764274,35533035
33957437,32098150
32358837,32098150
32139969,32098150
31759525,32098150
35778217,32098150
33742721,31333899
34758525,31333899
32189283,36048206
36472565,36048206
35021980,36048206
30539413,36048206
32193184,36048206
36111508,36048206
32391292,35639413
35776173,37026628
34653241,36196010
36471746,36196010
36714165,36196010
36325250,36196010
33269678,33917833
33739906,33917833
34986956,33917833
31198517,33917833
36395659,33917833
32125216,33917833
34323813,33917833
31573609,31183453
35076280,33741012
33659247,33741012
33138565,33741012
32909751,33741012
33355144,33741012
30179026,33741012
33489590,33741012
33607311,34857275
36434964,34857275
30023663,34857275
32313564,34857275
31698504,31757220
30940144,31757220
30398659,31563441
35999820,36614610
33917833,33739906
34986956,33739906
33024183,36436014
33530992,36436014
32672878,36436014
36434964,30872298
33607311,30872298
32313564,30872298
34857275,30872298
35214028,30872298
30023663,30872298
32164637,30872298
33741012,33650629
35076280,33650629
33659247,33650629
33138565,33650629
33489590,33650629
34700030,33558991
34987650,32004958
33549723,32004958
30902574,32004958
35232818,32004958
36075900,33498740
34315827,33498740
36635759,35201143
36277768,35201143
35186851,35201143
35156788,35201143
30821120,31870239
31866957,31870239
31813387,31870239
35119349,35083441
35437900,35083441
33369306,35083441
32521021,33191796
34652203,33191796
36351003,33191796
31522073,33191796
33814661,35110365
35090375,32763564
35707854,35373475
31250640,35373475
32983757,35373475
34206190,35373475
35707854,32983757
32585950,32983757
31250640,32983757
35833521,32983757
32888278,32983757
35373475,32983757
36154467,36305143
33789171,32555487
30250432,32555487
33459989,32555487
30080701,32555487
30208211,32415321
36469029,32415321
31720891,32415321
35414717,32415321
35463796,32415321
36604647,35610503
36110028,35610503
34183283,35610503
36199287,35610503
30847572,35610503
30865163,35610503
32415321,36469029
35463796,36469029
31808082,36469029
35662743,35574586
31379159,35574586
36131123,33094301
35871637,33094301
33186042,31285382
35222999,31285382
33997035,31285382
31454092,35450757
36231020,36162009
30528837,36162009
33458694,36162009
30196309,36162009
35349213,33828113
32963961,33828113
36110028,34183283
30865163,34183283
35610503,34183283
35783941,34183283
34189699,34183283
36199287,34183283
30847572,34183283
31025374,35217705
32884766,35217705
30397236,35217705
32995860,33000163
30495603,33000163
35399659,36505619
36482331,35550210
36100867,35550210
34178414,32164473
36164739,32164473
35934090,32164473
33768747,33936689
35651432,33936689
30279402,33936689
35221829,33936689
32645741,33936689
36487498,33936689
31052616,33936689
31754378,33936689
33296443,33936689
35871637,31350443
31351866,31350443
31547375,31350443
33094301,31350443
30545376,30629980
31059190,30629980
31957997,30629980
31359088,30629980
30855298,30629980
36127805,35911809
34502095,34222014
36221828,34222014
30553819,34222014
36162009,30196309
33458694,30196309
32271520,30196309
35221829,34174221
33000163,34174221
33377784,34174221
33931680,34174221
30495603,34174221
35610503,30865163
34183283,30865163
35188275,30865163
30847572,30865163
34189699,30865163
34846978,30865163
32977937,32976132
35340926,32976132
36031779,32976132
35217705,32884766
31350443,31351866
35033308,31535672
34626997,31535672
33709271,31535672
34593072,34858099
34577579,34858099
35293919,34858099
35033308,35372756
35409800,35372756
34658499,35372756
32188761,35372756
35782095,32908287
35196394,32908287
37390209,37370157
37570864,37370157
31827962,31831997
31548971,33773315
35972135,33773315
30269053,34746418
34593481,34746418
31163031,34746418
30236760,36723354
34859971,36723354
35942317,36723354
36324285,34268849
36135882,31140653
33392299,31140653
32238070,35140746
33498210,35140746
34722108,35140746
37243891,35140746
34048013,36946532
30732511,34336122
35091807,34336122
31097291,34336122
30699549,34336122
30545657,31839038
33134973,32812478
34193560,32812478
31199858,32812478
31113207,31401984
31055510,31401984
35210569,34888219
36531779,36814241
32932055,35667298
34528514,35667298
35314664,35667298
34585419,35667298
35310674,36515771
36010661,36515771
35299215,31614879
32785162,31614879
32965847,31614879
30494424,31614879
31163031,31614879
35578948,36126416
34171610,36126416
31479986,33218378
30347966,33218378
34766820,33218378
34117802,33218378
34713988,33218378
31109009,32617048
35324165,32617048
34221370,32617048
30908078,32617048
34809794,32617048
33070291,32617048
32143904,32617048
35707532,32617048
35799365,32617048
31232416,32617048
30062753,32617048
31384863,32617048
34359967,32617048
36723354,35942317
34052195,30691041
35894293,30691041
33926584,33804418
35324165,34221370
35962514,34113419
34568920,34113419
36083448,34113419
30511183,34113419
35871049,34113419
34018270,34113419
33807890,34113419
30139983,34113419
36191039,34113419
35647083,36089705
36007241,36089705
35272459,30653990
31133923,30653990
30623584,30653990
30490506,30653990
30295914,35088519
33771691,35088519
35579996,35088519
33497065,33902005
33321321,33902005
31734867,31178758
31734867,32957588
33883033,32957588
36250326,32957588
30372868,32957588
30911113,31235037
33771608,31235037
32993977,30517012
30399282,30517012
36075900,36048374
33498740,36048374
35473156,36048374
37054760,36048374
35319303,36048374
33114786,36048374
34315827,36048374
33095328,36048374
34506792,31553139
33634429,33858200
35188811,33858200
32389556,33858200
36060739,36020654
32153574,36020654
35724927,36279553
35766867,36279553
36569385,36279553
36215277,36279553
36610110,36279553
31684636,30567135
32981674,32975703
33421691,32975703
35083441,35437900
33369306,35437900
31755445,36143399
32835355,36143399
34909129,32892990
33603956,32892990
33647271,32892990
33294642,34085478
33229239,34085478
36430679,36252326
35937472,33957437
33061497,33957437
35408610,35358839
36320430,35358839
36734855,36161601
36568103,36161601
34934967,36161601
35294005,36161601
36004228,36161601
36463325,36161601
36072564,36161601
31628587,36161601
35485126,33881922
34555783,33881922
36579627,32627462
36534111,32644372
34390763,32644372
30754215,31542880
30614434,31542880
30567135,31684636
30269053,34593481
36050506,34528093
34255182,34528093
35079361,34528093
35912668,35664770
35824019,36059874
35786054,34851238
36020654,32153574
34647750,32153574
31344029,34599023
32617048,32143904
37743453,32143904
36761300,35678761
35276649,35678761
30012475,35678761
33421308,32684895
34280322,36000435
32286431,36000435
35136951,33738228
36708878,33738228
35990898,33738228
35358318,33738228
36118265,33738228
34271103,33738228
33362136,32717051
32903886,32717051
35332498,32717051
35194482,34712977
32557998,34712977
36145768,34712977
31795372,34712977
33069901,31381697
35964533,31381697
32393747,31381697
33119798,31381697
33069901,32393747
33119798,32393747
31381697,32393747
33686604,30642449
30520537,30804978
34359046,30804978
35011016,35315126
34370393,35315126
34454325,35315126
35324830,35315126
36338443,35999820
32270871,35999820
33566587,30370473
32393747,30370473
33069901,30370473
35964533,30370473
35011016,34604353
30068511,34666862
30815349,34666862
32977937,34666862
37082654,34377191
30815349,32977937
34666862,32977937
30068511,32977937
33945200,32367030
36070463,32367030
35620594,32367030
36551047,32367030
35857206,32367030
34318675,32367030
34116401,32367030
34910478,32367030
33356101,32367030
32977937,30068511
34666862,30068511
30815349,30068511
32367030,34116401
36026402,34116401
33945200,34116401
34910478,34116401
31195602,34116401
33356101,34116401
35311523,34533431
35533035,34533431
36764274,34533431
33087957,36117553
36997825,36117553
31710484,36117553
35778389,36117553
35961484,33768747
33936689,33768747
33426483,33768747
33121837,31898468
32804242,31898468
30202426,33421628
30520537,32999784
31032500,32999784
34704350,32999784
31117064,35331170
36764274,35311523
30507432,32850820
35539266,32645417
31422216,32645417
30490134,32645417
34615712,31221368
