37764266,37764487,14
37474908,37522075,10
37452953,37474908,11
37604241,37544233,99
37458971,37408320,11
37427185,37429940,22
37356175,37344505,10
37588338,37604241,54
37549450,37604241,16
37641120,37446976,18
37439900,37390796,36
37694405,37526757,32
37390796,37439900,14
38106313,38147148,161
37408320,37458971,21
37951327,37640838,23
38159901,38159496,444
38000791,38161955,10
37722369,37734147,113
38159901,38160046,13
38159825,38160051,10
37421288,37497282,34
38159578,38159825,29
38161761,38162196,19
38159496,38159578,10
38159901,38160807,137
38157588,38156452,35
37363367,37365795,14
37817744,37882184,74
37257703,37761324,16
37684854,37694405,13
37316442,37408320,10
38157388,38157588,44
38160766,38160969,15
37272322,37316442,14
37585611,37736757,44
38159494,38159578,19
37889559,37756300,29
37539320,37337080,18
37257703,37295106,17
38112898,38115427,11
38084965,38077221,20
37744164,37257703,27
37701675,37696652,30
37248583,37279752,10
38159177,38159494,19
37356787,37441830,12
37903205,38011753,133
38149820,38150001,27
37253835,37279942,72
37393276,37395183,17
37259305,37585611,17
37362428,37321881,18
38149788,38150001,34
37362337,37362428,37
38150187,38150318,12
37382055,37566284,22
37279318,37278734,14
37848724,37873099,11
37687515,37689791,10
37837870,37817095,12
38154413,38154549,60
37538615,37532478,14
38154089,38160966,16
38141565,38144398,13
37279365,37274006,17
37403820,37427098,26
37331524,37331561,15
37718094,37728738,16
37415963,37370267,13
38155908,38160320,16
38150031,38150091,49
38159901,38159905,13
37789975,37626519,17
38158484,38158735,16
38160848,38161014,45
38159901,38160698,20
38159262,38159647,14
37644796,37626066,22
37626066,37644796,16
37808424,37802262,11
37692056,37757227,44
38145629,38145711,10
37306486,37378426,26
37278022,37289234,28
37820750,37798843,52
37722319,37720305,72
37655539,37669750,24
37362428,37774492,10
38122354,38140936,58
37431520,37389011,37
38153943,38154413,37
37272767,37281107,86
38123652,38152862,18
37357863,37693325,133
38128544,38140936,75
37440104,37963522,42
37659465,37642664,128
37957229,37957013,28
38144348,38146120,28
37491902,37488447,22
37977278,37961415,18
37414580,37318314,71
37589405,38139878,10
38077745,38008826,77
37803159,37710100,20
37309443,37334416,15
38153657,38153947,13
37720305,37436363,16
37695456,37703557,11
37263229,37914220,27
37844683,37824463,16
37296229,37319815,33
37820750,37803601,86
37440652,37428784,186
37589308,37611097,10
38057592,38082330,39
37384001,37406802,84
37420583,37420642,10
37259970,37279752,19
37791859,37819725,17
37953892,37978249,21
38106313,38111299,12
37584745,37581808,28
38122354,38111299,12
37273156,37326130,21
37658468,37615249,65
38153716,38153851,12
37309443,37593397,47
37465966,37658468,131
37446977,37450885,17
37821154,37959865,13
38160098,38160848,15
37266897,37509444,11
37300581,37585930,20
37667019,37309443,19
37465966,37509444,11
37753037,37809887,62
37268559,37796966,10
38109204,38110075,10
38154511,38154531,47
38158480,38159838,52
37291749,37331561,24
37532478,37538615,56
37932970,37910494,33
37375593,37484069,35
37387809,37364997,10
37604848,37462111,23
37578286,37933565,19
37283284,37288101,13
37529794,37375593,16
37467296,37487959,10
37554927,38040212,13
37610218,37593221,48
37566158,37566322,10
37823507,37822630,24
37497282,37421288,19
37791351,37610218,20
38159901,38161033,43
37280116,37837417,10
37267589,37274497,29
38159464,38159494,33
37743453,37613228,31
37274126,37390209,14
37420049,37923152,21
37320793,37323066,16
38138977,38140327,14
37327624,37318314,31
38154413,38154511,318
37648145,37544233,43
37685551,37774360,13
37459170,37470640,11
37274134,37871900,28
37345586,37256779,47
38158735,38159177,18
37949548,37499507,16
37436568,37536254,14
37307621,37546043,11
37441707,37837911,10
38160969,38161983,11
38155285,38155627,10
37337042,37337386,63
37285767,37362212,23
38162011,38162026,39
37399252,37535801,16
38100343,38103443,11
38158258,38158536,10
37690245,37616835,32
37387056,37552113,16
37549252,37536254,33
37591969,37607612,12
37309948,37310551,16
37436568,37497282,16
37415679,37419432,11
38148719,38149403,26
37536254,37436568,30
37704436,37827919,20
37700971,37687515,14
37848731,37801934,27
37601819,37743453,21
37600777,37910675,16
37646710,37944734,14
37796396,37843271,26
38154187,38154413,15
38162011,38162392,17
37552113,37549242,14
37910494,37786773,27
38146421,38155339,39
37509444,37465966,13
37438207,37494957,20
38116097,38147148,164
38156452,38157588,39
38154599,38155125,29
37626964,37393276,17
38162111,38162156,73
37992362,38161955,16
37928458,37925403,53
37956611,37956320,13
37822842,37818494,20
37598659,37842063,12
37274134,37275246,14
37402268,37387042,26
38153254,38151601,14
37431589,37432714,13
38162011,38162156,66
37309443,37667019,15
37257098,37285121,60
37374450,37379315,13
37278734,37279318,66
37757227,37692056,27
38142357,38143017,14
38076278,38099874,14
37606659,37387129,20
37253289,37278439,10
38124662,38128544,11
37690283,37414361,70
38162011,38162111,14
37837340,37837229,23
37744164,37761324,31
37306562,37679836,14
38134652,38139762,22
38161761,38161996,10
38159055,38159059,11
38104881,38106313,28
37974865,37968927,10
37310662,37310762,31
37280116,37956320,53
37372138,37395212,20
37604241,37549450,32
37693325,37357863,27
37786236,37783111,12
37263229,37779885,13
37368147,37597395,12
38150237,38151370,23
37826770,37546948,72
38159177,38158735,28
37794542,37805693,107
37317885,37318314,29
37431183,37430405,12
38099874,38076278,32
37307621,37992518,12
37477672,37606659,30
37365795,37251318,26
37557769,37775415,14
37339000,37339089,10
37546978,37546126,13
37428784,37349888,66
38079174,38071632,11
37531777,37530638,16
37753037,37866118,28
37501902,37348531,49
38133678,38143017,11
37708160,37428784,26
38162750,38162762,13
38162727,38162750,25
37502963,37526638,21
37351924,37354676,24
37502963,37477192,45
37761324,37744164,56
37389392,37684368,84
38134208,38133298,17
37798505,37807568,86
37981338,37991129,23
37524642,37503071,57
37374850,37523289,48
37680826,37718065,53
37618844,37248895,11
37380760,37463967,12
37415679,37494713,18
37936424,37392134,29
37627072,37581924,41
38160732,38160780,48
37720305,37722319,30
37596797,37615249,52
37259305,37736757,20
38106313,38140936,40
38116097,38140936,31
38111299,38140936,24
38159496,38159762,10
38158942,38159059,18
37266897,37559153,18
37251902,37790632,16
38159177,38159520,23
37258000,37259970,13
37501001,37512818,18
38161825,38162565,11
37796979,37797846,18
37347889,37872060,22
37823507,37822842,24
37387587,37291727,28
38162634,38162750,16
37777102,37797132,17
38162392,38162634,12
37601819,37785766,18
37276302,37618214,14
37484069,37375593,15
37790632,37251902,13
38161825,38162011,18
37809887,37866118,12
37421288,37536254,29
37836102,37915494,23
37615183,37607106,37
37692056,37337913,18
37246841,37348061,13
37968269,37969098,10
38060476,38158001,14
37566677,37703858,12
37576340,37673009,29
37837870,37893649,78
37743453,37785766,37
37511991,37382055,11
37304127,37867413,19
37502437,37502963,13
37753037,37638571,10
37634382,37590759,10
38162748,38162750,13
37649370,37690536,70
37486327,37634382,15
37365530,37548795,18
37257703,37807568,15
37902670,37902821,18
38109204,38110630,11
37389392,37800978,16
38002225,37926186,29
37503157,37490669,180
37967029,37966782,12
37604241,37623769,20
37777102,37762609,17
38162750,38162836,42
37723893,37583938,15
37939654,37538615,38
37926186,38002225,33
37893928,37889869,15
37236906,37603080,11
37337908,37465132,26
37593397,37309443,44
37823507,37818494,13
37427185,38109200,12
37238585,37236906,10
37531082,37559255,28
37349888,37708160,33
37956860,37923647,14
37387587,37609225,100
37963095,37963579,143
37742397,37733210,13
37309443,37481256,40
38162869,38162881,17
37387042,37402268,10
37802334,37649341,11
37263229,37956320,99
37794542,37806138,23
37753300,37744164,23
37568951,37573643,20
37369176,37380488,16
37273053,37448092,36
37367015,37279942,35
37546126,37243891,31
37259513,37282123,36
37337310,37367015,16
37584005,37583995,24
37435786,37467182,13
37267134,37263746,10
37272356,37267134,11
37760362,37838193,11
37375261,37692056,14
37593397,37646513,23
37820750,37810521,19
37778129,37593397,24
37385718,37599355,23
37280116,37263229,137
37677540,37694405,17
37667019,37778129,10
37761324,37257703,17
37257703,37744164,26
37723640,37690283,12
37503071,37656516,18
37778129,37667019,25
37390209,37570864,38
38139453,38136204,11
38122354,38128544,14
37458241,37280547,26
37429472,37599355,23
37915067,37997570,11
37657532,37635226,11
38162893,38162938,11
38162782,38162893,15
38148684,38148948,16
38161825,38162782,10
38159788,38159792,10
37817744,37829117,41
37485423,37713578,19
37779044,37859814,20
37323075,37323066,10
37318314,37589472,16
37688489,37728738,17
37274497,37311413,22
37802930,37752470,48
37816785,37807568,10
37324799,37324359,11
37567596,37566673,97
37568951,37618656,49
37278637,37276162,14
37414413,37390754,26
37744164,37798505,12
37848731,37779885,53
38124662,38140936,12
38123652,38139498,19
37414361,37503157,58
38152258,38152901,10
37278850,37278637,13
37824463,37824972,10
37704436,37772742,30
37645676,37659269,13
37400738,37803557,18
37742859,37753427,11
37593221,37791351,29
37278022,37308173,17
37957013,37960333,44
37679664,37576340,25
37639766,37414361,45
38154413,38156452,28
37688092,37615183,11
37467627,37475657,14
37452177,37685460,20
37597906,37692056,25
37599355,37429472,12
37686681,37682299,19
37768325,37465132,15
37285663,37348996,31
38162893,38163056,19
38161983,38162011,10
37486327,37512567,15
37956320,37956611,19
37475610,37503071,45
37385718,37429472,17
37957013,37956320,59
37648145,37604241,35
37529794,37484069,13
38119137,38131244,11
37393122,37361238,18
37776537,37757000,12
37794422,37511132,35
37448924,37465899,29
37990063,38000571,13
37502963,37447339,13
38148621,38163194,39
37257299,37278308,11
38123564,38123038,22
37829117,37882184,50
37266897,37615249,16
37312192,37889517,17
37261482,37251224,14
37903205,37853075,12
37921385,37912234,10
37733210,37742397,27
38143688,38141867,15
37396227,37343963,14
37452177,37478193,21
37348061,37349224,41
37753300,37761324,40
38159262,38159762,16
38096859,37751897,34
37280793,37601819,26
38153794,38154005,25
38080040,38104544,12
37575006,37565058,11
38107789,38146421,29
38068054,38068111,16
37471274,37387587,15
37641395,37659412,25
37576340,37716379,22
37414026,37413949,12
37793761,37837870,13
37363118,37246945,24
37635226,37707906,15
38162750,38163087,49
37322565,37263172,11
37523289,37631145,21
37588338,37544233,10
38163087,38163103,28
37601819,37613228,17
37399638,37499507,14
37578286,37905822,23
37263229,37325780,41
37443696,37681969,11
37752470,37802930,13
37910494,37932970,39
37989830,37985638,12
37649370,37871099,16
37280116,37914220,12
37572310,37567905,13
37348061,37246841,13
38163087,38163094,13
37238979,37273053,17
37336266,37583761,24
38156406,38156637,203
37965041,37966898,14
37882184,37817744,26
37363367,37251318,12
37665346,37615183,13
37260309,37288678,15
37448442,37393276,14
37793761,37859913,22
37865212,37880670,19
37710032,37708160,24
37526443,37501001,18
37713587,37779885,29
37822630,37818494,27
37533481,37255387,10
37461790,37616259,28
37458971,37467167,25
37915318,37915191,13
37266897,37658468,22
37289352,37291156,14
37889517,37935031,11
38073013,37797510,28
38141565,38145272,13
37555489,37555834,12
37593397,37667019,18
37347561,37310537,13
37744164,37807568,21
37713578,37700960,11
38162893,38163019,18
38162634,38163087,10
37866149,37703443,12
37279082,37278850,11
37536254,37421288,34
37529098,37535774,15
37829117,37817744,16
37722319,37436363,27
37448924,37450208,10
37963095,37963533,11
37279365,37279942,17
37960333,37961389,22
37707906,37722674,20
38160882,38161875,28
37936794,37936434,14
37566313,37566673,15
37471925,37710464,16
37278734,37296305,23
37718889,37540487,16
37713180,37713587,12
37724468,37702706,30
37989123,37989830,16
37464944,37465825,10
37910444,37910494,11
37879921,37800978,18
37778948,37471298,25
37638951,37636699,11
37542204,37551330,33
37592576,37593397,10
37685460,37478193,28
37523289,37620576,27
37305196,37307809,10
37365530,37958066,18
38160848,38160882,18
37956320,37961389,47
37585930,37300581,10
37412741,37271281,16
37387129,37606659,11
37354096,37243891,44
38162263,38162300,11
37613228,37743453,43
38151601,38157173,13
37301562,37526443,14
38159901,38160367,13
37485838,37269626,13
37257595,37398994,12
37256720,37879921,29
37720305,37446959,10
37261385,37327389,24
37435786,37468597,11
37653844,37362854,14
37926186,38162229,42
37743383,37997560,19
38163055,38163136,10
38107789,38155339,17
37280971,37416793,10
37656115,37685460,24
38162893,38163136,10
37867413,37304127,11
37563470,37832021,18
37641395,37726094,18
37380775,37390162,17
37330392,37330397,13
37273812,37716150,23
37716379,37673009,48
37543273,37538615,16
38162867,38163434,11
37384554,37385718,15
37270109,37595823,15
37857868,37855769,18
38012465,38138614,10
38159496,38159687,144
38163434,38163531,30
37802930,37446977,12
37380796,37370362,20
37348900,37343292,13
38017477,37655740,10
37676367,37694665,18
37359227,37373500,13
37703443,37801282,15
37690245,37690283,10
37569651,37411110,11
37259305,37549642,13
38161324,38161983,10
37724068,37637923,11
37362428,37362337,11
37365530,37552113,14
37312192,37310762,10
37629180,37613941,24
37422056,37736288,28
37743061,37603033,34
38162111,38163434,15
37465966,37559153,14
37430405,37414580,28
37599565,37599355,18
37631145,37620576,29
37538615,37543273,29
37548795,37552113,15
38155859,38154218,16
37471274,37291727,11
37635362,37610261,10
37292985,37307621,29
37385718,37719728,13
37504988,37243891,28
37485423,37700960,13
37648145,37549450,23
38163103,38163497,15
38157065,38158735,18
37546043,37992518,28
37448092,37360457,16
37623769,37704436,26
37304079,37267031,11
37246945,37363118,10
37621071,37390162,12
37985638,37987044,18
37258208,37634973,11
37914681,37833513,18
37359901,37300037,14
37443096,37311426,16
37414767,37422056,16
37831523,37716150,19
37659212,37526443,20
37545385,37536821,11
37415248,37281001,27
37604241,37648145,55
37473184,37362428,36
37548795,37958066,10
37263746,37259513,29
37610218,37791351,11
37285275,37650338,12
38163103,38163333,10
37584745,37585086,12
37368993,37370055,11
38154132,38154413,26
37980802,37979333,13
37578495,37511384,16
37752470,37331561,22
38137001,38144348,22
37474686,37472411,13
37920505,37972463,22
37484910,37390162,10
37243891,37546126,18
38162727,38163087,22
37658468,37465966,22
37265159,37279942,25
37311413,37274497,12
37597154,37599355,16
37256720,37389392,16
37429472,37628297,22
37256720,37684368,19
37275246,37445964,12
37239827,37497688,13
38138668,38164042,16
37712828,37598659,10
38001741,38120086,11
37488913,37493482,18
37824638,37824542,10
37543273,37532478,11
38163497,38163673,10
37473116,37508950,14
37417724,37295173,17
37374418,37374197,13
37928055,37928303,24
37956320,37960333,51
38160780,38160407,204
37613228,37785766,19
37387056,37549287,12
37555834,37751897,16
37372138,37278734,15
37767397,37764352,19
38123564,38126028,74
37691695,37693056,16
37506473,37769485,14
38156629,38156637,51
38163625,38163822,21
37296305,37278734,18
37777102,37830496,15
37428784,37708160,39
37696908,37700015,11
37625691,37768325,11
37707253,37774360,13
37594092,37312380,38
37767589,37594092,20
37603717,37656516,12
37604241,37588338,11
37304762,37419712,11
37318314,37345364,14
37903250,37903205,21
37686686,37702706,33
37490669,37690283,18
37248895,37507819,16
37270905,37289897,23
37961415,37977278,20
37477488,37700960,17
37310738,38163947,20
37773887,37469757,11
38128859,38129375,13
37323075,37274006,21
37360457,37875881,11
37936285,37985173,12
38164165,38164188,18
37548795,37365530,18
37985638,37989830,15
38097535,38097657,11
38159901,38160179,447
37526706,37710355,18
38151087,38151781,17
37581157,37699882,11
38163434,38164066,31
38163986,38164093,13
38163434,38164188,29
37646710,37765492,13
38163904,38164109,61
37288347,37282123,18
38159901,38154731,670
38163136,38163579,10
37999984,38000301,19
38163861,38164109,18
38159901,38160049,16
37669190,37709514,12
37719811,37720305,13
37675554,37385319,13
37442816,37443696,14
38163625,38163787,10
37414361,37276336,11
37369573,37349877,17
37309443,37778129,14
38164165,38164268,22
38163434,38164165,18
37305108,37308224,16
37440042,37433683,11
37389011,37383211,13
38050166,38147278,12
37411110,37569651,15
37616169,37617309,12
37446977,37802930,14
37311666,37698504,12
37274409,37273904,10
38164109,38164196,48
37571047,37637890,11
37544786,37719728,28
37255387,37533481,10
37752470,37446977,20
38099819,38098436,10
38164109,38164211,189
37317929,37317885,12
37279942,37634382,10
38079186,38079174,11
37659212,37944693,17
37259406,37270514,10
37568951,37570211,17
37301562,37944693,10
38164044,38164131,16
37576069,37593534,14
38164196,38164211,10
37548795,37549287,10
37523289,37463138,22
38163822,38164109,82
37992031,37968927,12
38163954,38164109,54
37928130,37934078,16
37387056,37548795,30
37322275,37400555,11
37426492,37427098,11
37809644,38085992,10
38159496,38160179,306
37550227,37549252,20
38062390,38164579,17
37646762,37684257,15
37448924,37453167,16
37744164,37753300,15
37497282,37536254,20
37327367,37918815,20
37761324,37753300,11
37270181,37960574,16
37508895,37579785,10
37853021,37889517,32
38068111,38072355,26
37304667,37292120,14
37246288,37311413,23
37592605,37590457,20
37550473,37550937,10
37778129,37309443,11
37679836,37669305,19
37807568,37744164,13
37871598,38159520,23
38084965,38090995,13
37253312,37253835,30
38164109,38164296,91
37549450,37544233,12
37390796,37390926,17
38018179,38164579,25
37984566,37695486,20
37422056,37414767,13
38156412,38156637,51
38008585,38009914,15
38086381,38164579,28
37439602,37456706,19
37539857,37539319,11
37450229,37508950,10
37703858,37710739,23
37627255,37514531,10
37316217,37311655,19
37256441,37420062,11
37713587,37914220,18
37356175,37365530,10
37779885,37713587,10
38163673,38163904,12
38164642,38164651,25
38164468,38164642,23
37686545,37688489,12
37790819,37791418,27
37544052,37553764,15
37613228,37987033,10
37816785,37798505,12
37441707,37443096,11
38110499,38164579,13
38164165,38164508,32
38036043,38043834,21
38163087,38163787,34
38162750,38163822,36
37345494,37371621,20
37509819,37486139,11
38040479,37940151,22
37673009,37716379,10
37352120,37599030,12
38164109,38164651,24
37270109,37423092,20
37809887,37753037,13
37457228,37358552,23
37824463,37994095,13
37542567,37519327,27
37515467,37405884,27
37430588,37732211,41
37331561,37291749,11
37721039,37723893,15
37649808,37600940,11
37448924,37452177,12
38163136,38163430,18
37312380,37594092,15
37616879,37404893,11
37648145,37588338,14
37353156,37775415,18
37506473,37657500,11
37776291,37385319,12
37309443,37732211,22
38072530,38084473,19
37395183,37311426,19
38164651,38164836,23
38160772,38160780,15
37710355,37526706,11
38164836,38164841,11
37804757,37238428,11
37728738,37535774,21
37508143,37641760,13
37240401,37243602,11
38164858,38164861,23
37238915,37240401,13
37246288,37274497,17
38164651,38164768,13
37956418,37986166,32
37669691,37676697,11
37282123,37272356,10
37490669,37414361,33
37621572,37644928,17
37779510,37775022,10
38144129,38144482,11
38159901,38165188,659
38164972,38165282,112
38116097,38106313,24
38008987,38001842,12
38002225,37926134,15
38163430,38163954,25
37778465,37779900,19
37253835,37265159,10
37960574,37270181,13
38164109,38164642,60
37443996,37494961,23
37708160,37440652,21
37321908,37452845,11
38165293,38161875,78
37870684,37893130,15
37276336,37690283,17
38162750,38163787,12
37477320,37481256,11
37736880,37566296,27
37818899,37827542,17
37743453,37601819,11
37999984,38001558,12
38151110,38160732,11
37348996,37285663,54
37703780,37337340,16
38164858,38165137,27
38164972,38164999,28
37504988,37546126,11
38138614,38063529,12
38164743,38165062,10
37504988,37354096,20
37389539,37490787,13
37443696,37949548,10
37602187,37732211,17
38164109,38164306,32
38146478,38146694,14
37243891,37354096,13
37630775,37396227,14
37593605,37627072,25
38164211,38164273,16
37925403,37928458,14
37593397,37592576,10
38165510,38165582,48
38165552,38165582,26
37290058,37314216,17
37693278,37693325,15
38008987,38009329,15
38155125,38160957,31
38162750,38165128,44
37528222,37336266,11
37801934,37779885,13
37289476,37304762,10
38165128,38165582,160
37858670,37930523,10
37270360,37263717,10
38156093,38156406,26
37387056,37958066,22
37648145,37704436,25
37266157,37571047,10
37546126,37871746,11
38155743,38156406,17
38165582,38165774,40
37469757,37732211,14
38164836,38165128,45
37458599,37465626,14
37671697,37671829,13
38165774,38165904,10
38164768,38164836,12
37566705,37569651,16
38164858,38165993,127
37415679,37409995,22
37549379,37630775,10
38160780,38162893,13
38164642,38164836,22
37636208,37622309,11
38004362,38029743,13
37281001,37415248,10
38159496,38154731,485
37648619,37651696,30
38166121,38166122,365
37351893,37339464,13
37311524,37706288,14
37757227,37597906,11
37435003,37382024,13
37536254,37832490,10
37413949,37458241,16
38163087,38163954,29
37312192,37362428,15
38166122,38166177,156
38165552,38165553,21
38164858,38164478,11
37717170,37257703,17
38166122,38166173,10
37319282,37528222,33
38165582,38166121,122
38165582,38166122,121
37593221,37610218,10
38166122,38166128,33
38164093,38164279,11
37579489,37567759,10
37589472,37606613,11
38166045,38166121,112
38165582,38166215,13
38164642,38164858,43
37287819,37286473,26
38165989,38166121,19
38166121,38166242,11
38166122,38166312,425
38166122,38166198,12
37622938,37628297,17
38165774,38166045,31
38143017,38154511,63
37613087,37613228,12
37263229,37713587,13
38164858,38166121,267
38164858,38166045,12
38165989,38166045,10
38166121,38166177,446
37745429,37745608,13
38166121,38165582,137
37463138,37620576,14
37611723,37743908,10
37372138,37279318,17
37354096,37871746,11
38165582,38166262,70
37602140,37637446,10
38166313,38166405,55
38166121,38166262,148
38164858,38166177,115
37357853,37357863,11
38164858,38165582,59
37307621,37256380,11
37589194,37590352,14
38166121,38165128,12
37927420,38166398,24
38165774,38166569,24
37809585,37812618,14
38165936,38166396,30
38166121,38166215,20
38166122,38166569,16
37743383,37923818,11
38079170,38165776,34
37956611,37952089,13
37788663,38166398,13
38125080,38166398,14
38166654,38166692,10
37798637,38166398,10
38153107,38153182,13
37697476,37696908,11
37826195,38166398,10
37889505,37889772,12
37765892,37901813,13
38166569,38166654,28
38165128,38165553,15
38166121,38166569,36
38155125,38151370,13
38166121,38166692,11
38144348,38166215,22
38166121,38166363,77
37324608,37391949,13
38166037,38166428,15
37384554,37384862,10
38166122,38165966,13
38166692,38166767,69
38166122,38164858,75
38165668,38165843,15
37455188,37839526,14
38166121,38166654,11
38167098,38167164,43
38166929,38166950,10
38162111,38162557,12
37825501,37827542,10
38166313,38167174,17
38167306,38167320,176
38159825,38167062,42
38166861,38167169,13
38016769,38049424,11
37280746,37281107,19
37835799,37509421,10
38167306,38167415,26
38147148,38167459,51
38043890,37911617,18
38167306,38167425,20
38140936,38167459,51
38104881,38167459,59
38167100,38167146,37
38156328,38156406,12
38151343,38151601,10
37988291,37986684,13
38092577,38092815,15
38167146,38167302,23
37730406,37749702,10
38167098,38167146,17
38166654,38166861,11
38167306,38167397,15
38167156,38167174,18
37280793,38165674,47
37889517,37264980,21
38165936,38166887,18
37309443,37311655,13
37706434,38167622,15
37508310,38167622,10
37492259,38167444,11
38167374,38167635,26
37525674,38167444,17
37819565,38167622,11
38167146,38167171,22
38166121,38167146,57
37278734,37372138,22
38166122,38166121,43
37304021,38167622,12
38164972,38165502,10
38167459,38147148,484
38167306,38167637,22
38166428,38166442,12
38167737,38167748,23
38167637,38167737,17
38128544,38167459,33
38167243,38167374,10
38043978,38047105,13
37496283,37497282,14
37417412,38167622,12
37677193,38168062,124
38029864,38167622,11
38065631,38168083,82
37980434,38168083,110
38167896,38167954,27
37939250,37939265,11
38164858,38160407,159
37581920,37592576,19
38167146,38167435,108
38167171,38167275,20
38164211,38168039,59
38167637,38167748,37
38167637,38167878,40
38156412,38159792,21
38167748,38167959,33
38164211,38167637,105
38122354,38167459,36
38047259,38047390,16
38168018,38168062,14
38167275,38167748,18
38167637,38167753,187
38167637,38167896,22
37253289,37256779,15
38167374,38167934,38
38167959,38168104,21
38167275,38167959,12
38166313,38164271,47
37887839,37958066,12
38167637,38164875,122
38164972,38165586,15
38164211,38163244,32
38168049,38168062,12
38167637,38167874,13
38167637,38168137,34
38167748,38168172,15
38168098,38168172,21
38166313,38167240,20
37868859,38168231,20
38168083,38168179,10
