9,83,50
6,667,41
6,832,111
4,667,59
4,832,51
832,667,22
832,132,28
832,9,107
832,6,108
1,667,28
1,132,63
1,832,140
9,667,88
9,832,110
7,268,200
7,467,57
7,146,114
269,268,13
269,467,11
269,146,30
19,269,129
19,268,20
19,467,16
19,146,17
8,269,117
8,268,50
8,467,9
8,146,20
146,7,107
146,269,41
146,268,9
146,467,9
90,85,117
192,90,318
192,24,802
192,85,277
24,85,252
7,741,6
269,741,5
269,46,147
19,741,3
8,741,9
8,46,267
146,4,56
146,741,5
146,46,8
489,24,97
489,4,407
489,1,533
489,105,76
73,105,78
8,489,320
4,489,277
307,52,109
307,4,501
307,7,717
444,52,29
444,4,194
444,7,348
100,52,288
90,71,315
15,1,381
15,90,61
15,71,253
167,90,331
167,71,73
24,71,39
101,4,408
101,18,23
101,8,194
101,99,329
101,7,422
99,18,116
99,8,478
8,18,573
4,18,1704
161,6,172
161,11,68
161,4,1259
161,1,1955
161,8,1046
129,6,18
129,11,5
129,4,487
129,1,698
129,8,203
42,11,104
4,25,92
7,25,239
26,188,286
66,188,32
7,188,505
83,188,60
1,130,1562
1,32,600
1,153,1119
8,130,287
8,32,204
8,153,356
285,130,11
285,32,55
285,1,701
285,153,4
29,130,759
29,32,666
66,130,45
66,32,57
66,285,43
66,153,62
713,6,48
7,101,183
7,99,900
152,66,29
152,7,661
152,132,305
9,66,294
100,123,2
100,561,8
6,123,4
6,561,23
84,6,342
1,144,249
101,6,82
101,11,6
101,26,318
1,492,231
1,267,244
501,492,106
501,130,106
501,267,106
501,154,106
501,136,106
24,492,207
24,130,529
24,267,249
24,154,389
24,136,490
8,12,444
101,52,20
101,12,28
165,137,440
165,8,310
137,8,622
4,137,800
1,996,65
1,997,65
501,996,65
501,192,65
501,997,65
24,996,65
24,997,65
11,195,530
11,240,55
195,66,332
195,240,9
66,195,261
66,240,20
240,66,26
240,195,12
240,11,50
982,66,5
982,195,5
982,11,7
982,240,5
501,1,33
501,42,33
501,4,33
501,52,33
501,47,33
24,52,107
24,47,75
713,7,122
713,4,74
713,13,18
6,713,38
1,1000,116
5,47,185
5,1000,52
1071,4,21
1071,47,7
1071,5,25
1071,1,48
1071,1000,7
9,36,868
195,1002,1
195,202,23
195,9,50
195,993,2
11,1002,1
11,202,48
11,9,362
11,993,2
289,1002,1
289,195,71
289,202,44
289,9,93
289,993,1
133,1002,1
133,195,11
133,202,316
133,9,1168
133,993,1
993,1002,1
993,195,5
993,202,3
993,9,5
4,522,215
4,59,1991
1,522,214
42,522,108
42,52,608
59,522,122
59,52,251
59,8,1547
153,8,487
153,4,928
32,8,294
32,4,671
336,1,1015
336,8,433
336,4,714
72,34,41
72,7,301
72,577,28
577,34,66
577,7,93
34,577,52
7,577,92
295,142,258
295,24,130
295,82,89
295,358,82
358,142,185
358,295,112
142,295,337
142,358,160
15,142,123
15,82,60
15,295,45
15,358,42
8,31,1520
31,104,30
8,104,60
6,67,301
7,67,148
9,20,657
9,13,804
67,9,335
67,6,324
67,20,31
67,13,35
4,67,135
4,13,1188
47,27,626
47,12,517
105,27,76
105,12,159
4,27,2239
26,27,1372
26,12,1073
7,27,2650
66,982,3
195,982,3
11,982,3
240,982,3
472,152,5
472,8,39
8,472,19
1,152,46
1,472,268
4,472,120
42,152,11
42,472,42
11,355,34
195,355,18
195,10,159
163,20,97
207,20,9
207,4,221
52,163,378
18,20,199
251,46,14
251,650,7
251,52,50
251,19,71
252,46,13
252,650,6
252,251,42
252,52,34
252,19,43
7,650,21
4,650,15
296,492,3
296,1,3
296,90,3
296,167,3
296,136,3
669,492,3
669,1,3
669,90,7
669,167,3
669,136,3
390,492,3
390,1,8
390,90,8
390,167,3
390,136,3
487,492,3
487,1,5
487,90,3
487,167,3
487,136,3
142,492,3
142,90,248
142,167,13
142,136,24
4,248,96
4,414,70
4,135,748
1,248,170
1,414,98
29,248,82
29,414,33
29,135,847
142,413,112
142,486,163
395,413,10
395,486,29
24,395,158
24,413,19
24,486,29
170,142,40
170,395,51
170,24,83
170,413,8
170,486,6
79,331,12
79,193,3
79,5,391
79,1,500
194,331,35
194,193,7
194,5,9
194,1,113
998,331,3
998,193,3
998,5,7
998,1,7
223,331,60
223,193,40
223,5,24
223,1,204
130,8,540
130,136,415
29,24,325
47,24,68
47,29,769
6,2,272
8,71,923
71,47,336
66,71,53
42,47,945
42,71,383
4,192,171
6,192,41
6,24,64
105,192,28
105,24,49
59,192,39
59,24,93
4,130,492
4,85,124
29,85,22
1,85,445
66,24,50
66,85,5
6,59,381
6,42,408
105,59,199
105,1,904
105,42,163
59,42,633
59,47,343
105,322,61
59,322,189
46,7,1622
46,12,194
46,31,235
46,18,316
45,7,429
45,12,54
45,31,28
45,18,39
52,12,611
52,18,367
52,307,43
52,100,150
4,307,420
9,31,253
4,45,295
46,45,81
7,45,494
45,4,314
45,46,115
52,45,66
241,7,213
241,52,19
241,4,125
26,241,275
83,241,187
83,52,221
8,241,124
188,241,125
188,7,828
188,52,217
188,4,596
160,13,15
160,322,5
53,60,88
53,52,378
60,1,156
60,52,272
5,60,76
5,52,439
4,53,966
4,5,1367
105,53,10
105,5,12
105,60,58
105,52,521
34,1051,27
34,68,27
7,1051,24
7,68,156
4,1051,17
116,7,735
116,1051,24
116,68,24
26,1051,20
26,68,60
159,4,239
159,8,68
159,26,184
159,9,4
159,52,55
45,8,24
45,26,92
45,9,6
45,52,113
46,8,420
46,26,222
46,9,503
19,8,776
19,26,1532
19,9,431
13,8,239
322,6,551
322,8,418
52,269,146
52,709,19
7,709,85
13,269,55
13,709,29
4,709,83
709,6,53
709,269,118
709,7,112
709,4,73
601,6,10
601,1,68
1,601,72
4,601,22
6,601,11
8,601,18
130,1,1683
130,4,506
130,31,113
32,31,174
285,4,405
285,31,221
153,31,201
34,12,577
34,433,106
34,60,229
8,433,112
8,60,267
8,34,789
116,12,138
116,433,54
116,60,54
304,7,280
304,12,124
304,433,56
304,60,98
304,34,284
7,433,91
7,60,757
4,32,463
4,285,250
136,32,141
136,285,117
47,32,19
47,285,42
46,29,110
46,1,586
46,32,13
46,285,5
20,401,94
20,105,76
20,128,91
20,826,5
60,401,57
60,20,234
60,105,56
60,128,28
60,826,17
133,401,38
133,105,101
133,128,409
133,826,31
40,401,11
40,20,51
40,105,5
40,128,15
40,826,4
52,401,75
52,105,334
52,128,71
52,826,2
4,324,40
68,324,12
68,71,16
42,324,39
78,324,24
78,71,24
1,324,27
7,396,250
26,396,91
8,396,62
83,396,71
83,47,471
396,4,218
396,83,59
396,26,123
396,47,94
307,36,111
13,36,227
13,100,368
13,9,855
29,26,419
26,29,496
84,395,37
3,395,4
3,84,440
78,8,43
20,19,115
20,55,25
20,7,1744
219,55,15
12,19,356
12,55,30
4,55,106
116,4,619
7,116,464
100,26,1095
100,27,204
13,27,126
8,81,825
26,1084,56
4,1084,56
7,1084,56
4,43,63
106,43,45
106,4,963
106,47,112
106,1,1268
1056,43,13
1056,106,5
1056,4,28
1056,47,3
1056,1,24
43,106,37
43,4,109
43,47,22
43,1,118
1,43,73
1,768,117
1,129,681
105,768,5
105,29,236
105,129,29
105,68,27
129,768,123
129,29,361
129,68,189
153,768,59
153,129,224
153,68,78
4,768,99
4,129,508
204,11,15
366,52,17
38,20,249
38,52,40
19,140,21
19,143,19
90,170,284
90,169,393
90,168,694
1,169,195
1,168,584
168,90,867
168,170,182
168,169,328
168,1,585
169,90,338
169,170,207
169,168,241
169,1,242
170,90,248
170,169,215
170,168,181
170,1,295
59,74,85
4,74,266
26,64,328
27,64,22
27,83,380
27,26,1134
27,19,368
83,64,70
83,19,376
4,64,90
8,64,90
8,19,655
768,52,9
768,84,9
768,4,55
768,136,18
768,129,77
29,129,360
129,52,78
129,84,38
129,136,72
68,52,87
68,84,37
68,136,58
68,129,154
110,269,15
1,538,18
322,538,9
322,161,47
322,1,1006
322,4,585
322,47,78
307,37,1
307,38,77
307,39,1
10,37,1
10,38,6
10,39,1
228,37,1
228,38,1
228,39,1
228,7,566
84,37,5
84,38,8
84,39,5
385,4,74
385,8,40
106,8,523
1,100,503
105,2,28
47,2,66
163,2,31
163,12,165
52,2,65
412,1,187
412,410,23
412,853,18
412,126,12
412,694,46
15,410,20
15,853,19
15,126,13
15,694,11
1,410,83
1,853,56
1,126,72
1,694,227
206,1,486
206,410,7
206,853,7
206,126,7
206,694,7
58,1,406
58,410,47
58,853,39
58,126,49
58,694,141
538,8,3
538,1,12
538,322,2
538,161,2
161,322,30
47,161,92
142,145,12
142,347,71
142,348,17
145,142,7
145,347,2
145,24,288
145,348,2
160,645,3
160,52,51
44,645,3
44,52,127
715,269,9
715,645,3
715,52,9
269,645,23
269,52,193
110,19,36
110,52,81
31,53,57
47,240,63
4,240,168
62,52,86
62,4,417
62,7,364
62,240,12
14,52,229
14,240,12
7,240,261
34,304,150
196,34,14
196,7,30
196,304,4
196,12,4
178,12,4
7,304,148
538,6,2
538,11,1
538,4,11
47,11,218
6,83,177
83,140,36
374,132,47
374,4,74
374,7,74
374,9,133
152,4,571
34,761,25
34,268,13
577,761,23
577,268,9
761,268,9
761,7,43
72,761,19
72,268,9
7,761,40
74,393,27
74,525,4
24,74,141
24,393,12
24,525,4
331,74,48
331,1,738
331,393,2
331,525,2
223,74,40
223,393,2
223,525,2
6,280,52
6,45,156
26,280,62
26,45,152
4,280,51
6,11,317
26,31,173
26,11,613
36,55,23
36,72,58
7,72,173
46,72,40
72,4,126
72,55,21
72,52,43
478,4,21
478,7,66
478,55,21
478,52,21
478,72,27
8,163,374
8,20,544
2,163,24
2,20,36
2,7,441
2,12,21
2,19,14
12,163,214
12,20,380
84,413,13
84,390,5
84,391,49
696,84,7
696,413,5
696,390,9
696,391,3
9,18,150
257,9,415
257,7,217
257,18,15
128,18,21
36,18,121
1299,7,3
1299,19,3
1299,4,4
105,19,118
163,160,24
20,160,124
20,12,229
12,160,23
