Source,Target
38176798,38176774
38176798,38175564
38176798,38175811
38176809,38176352
38176809,38175703
38176809,38176753
38177045,38176352
38177045,38176798
38177045,38176968
38177045,38177026
38176968,38176352
38176968,38176188
38177111,38176352
38177111,38176798
38177111,38177045
38178134,38176352
38178134,38178165
38178134,38178126
38178134,38178100
38178134,38178133
38178165,38176352
38178165,38178134
38178165,38179329
38178165,36346359
38178165,38178126
38178165,38178100
38178165,38178133
38178165,36698332
35091658,38176352
38178875,38176352
38178875,38178134
38178875,38178165
38178875,38179329
38178875,38178781
38178875,38178874
38161005,38176352
36407501,36344671
36407501,36071583
36407501,36406935
36407501,32443873
38179329,38176352
38179329,38178165
38179329,38178875
38179329,38179103
38176632,38176352
38181295,38176352
38178899,38176352
38178899,38182666
36346359,33446010
38170975,38171139
38170975,38170319
38170975,38170543
38170975,38170955
38170975,38169998
38170319,38171182
38170319,38169998
38170319,38170052
38170319,38170208
38155125,36461326
38155125,36456377
38155125,34586002
38155125,38154599
38155125,38159520
38169281,38171139
38168062,38171139
38168062,37677193
38168062,38168018
38168062,38168049
38184981,38183649
38184981,38184857
38184981,38183146
37296709,37322314
30820469,31052152
30820469,32746951
30820469,33197989
36031779,36060256
32820998,37063566
32820998,31100833
37653592,32424903
32383056,30137128
32383056,34511745
30946662,30137128
30946662,35274197
36044951,32983135
36044951,33198717
36044951,36662782
36044951,33229176
36893348,32983135
36893348,32748819
36893348,35656675
33902005,32983135
33902005,33229176
33902005,33321321
33902005,32080943
33902005,34829089
30757127,32983135
30757127,33198717
30757127,33497065
30757127,36044951
32748819,32983135
32748819,33229176
32748819,34169667
32748819,34384811
33229176,32983135
33229176,32748819
33229176,34169667
31261581,32983135
35656675,32983135
35656675,36519810
32991834,32586283
33321321,32983135
33321321,33902005
33321321,35922083
34169667,32983135
34169667,32748819
34169667,33229176
34169667,34384811
37504910,33198717
37504910,36662782
36720009,33497065
36720009,30510276
34058894,32586283
34058894,32991834
35318429,32586283
37041318,32586283
30714221,32586283
30714221,30114404
34216876,32615210
30137128,35274197
30137128,31918805
34075415,36102800
34075415,31591842
34075415,30663034
36102800,31799135
36102800,34075415
36102800,36865542
36653340,31799135
34920375,36482331
34920375,31688984
37060342,36482331
37060342,35550210
37060342,36567702
35550210,36482331
36100867,35550210
36567702,36482331
36567702,35550210
36567702,36774634
36567702,33664715
36774634,36482331
36774634,33652814
36774634,33442627
36121383,36156739
36156739,36595550
35721333,36552785
36764274,36552785
36764274,35311523
36764274,34533431
36764274,37164926
36202265,37032425
36202265,36222424
36202265,36216191
36036546,34052717
36036546,35680648
31643518,32131364
31643518,35680648
36205700,32131364
36080936,35680648
36080936,36074117
36917918,35680648
36917918,36074117
34830077,35733130
33551363,34334841
33494961,34334841
35313851,34334841
33935273,34334841
33935273,33918313
36537567,34334841
35543610,34334841
34526922,33918313
34359046,31353100
34359046,34509588
36685061,36763296
36685061,35924110
36685061,35580400
37491833,36763296
35924110,34093837
35924110,34510980
35924110,34523197
35924110,34770885
34510980,34093837
34510980,32857477
34510980,35924110
34510980,36023593
34510980,34393588
34400851,34093837
34400851,32857477
36100794,34093837
36100794,35924110
35916773,34093837
35916773,36100794
35916773,34565263
36023593,32857477
36023593,36697351
31353100,34509588
36819746,30804978
36819746,34359046
36819746,31353100
34614993,31353100
30063732,30804978
30961838,30679842
32625944,31053379
32625944,30905304
32625944,34313675
32625944,34606353
32625944,35372606
30905304,31053379
30905304,32735597
30905304,34632019
30905304,31636114
32735597,31053379
32735597,32625944
32735597,30905304
32735597,31636114
34313675,32625944
34313675,34132897
34313675,33039472
